year,hhid,province,urban,household_weight,multigenerational_hh,has_enrolled_member,education_spending_positive,has_tutoring,has_emigrant_hh,has_remittance_hh,remittance_for_education,internet_access_hh
2021,13980,Andijan,1,1.46569609004813,0,1,1,0,0,0,0,1
2021,1399,Andijan,1,1.22141340837344,0,1,1,1,0,0,0,1
2021,1400,Andijan,1,1.22141340837344,0,0,0,0,0,0,0,1
2021,14006,Andijan,1,1.46569609004813,0,1,1,0,0,0,0,1
2021,1401,Andijan,1,1.22141340837344,0,1,1,1,0,0,0,1
2021,1402,Andijan,0,1.39515999727392,1,0,0,0,1,1,0,1
2021,14021,Andijan,0,1.11612799781913,1,0,0,0,0,0,0,1
2021,14022,Andijan,0,1.11612799781913,0,0,0,0,0,0,0,1
2021,14040,Andijan,1,1.5267667604668,1,0,0,0,0,0,0,1
2021,14044,Andijan,0,1.11612799781913,0,0,0,0,1,1,0,1
2021,14045,Andijan,0,1.11612799781913,1,0,0,0,0,0,0,1
2021,14046,Andijan,0,1.11612799781913,0,0,0,0,1,1,0,1
2021,14047,Andijan,1,1.5267667604668,0,1,1,0,0,0,0,1
2021,1406,Andijan,1,1.1450750703501,0,1,1,0,1,1,0,1
2021,14079,Andijan,1,1.5267667604668,0,1,1,0,1,1,1,1
2021,14080,Andijan,1,1.5267667604668,0,1,1,0,0,0,0,1
2021,14180,Andijan,0,1.15461517015772,0,0,0,0,1,1,0,1
2021,14181,Andijan,0,1.15461517015772,0,1,1,0,0,0,0,0
2021,14296,Andijan,0,1.11612799781913,0,0,0,0,1,1,0,1
2021,14304,Andijan,0,1.11612799781913,0,0,0,0,0,0,0,1
2021,14305,Andijan,0,1.11612799781913,0,0,0,0,1,1,0,1
2021,14306,Andijan,0,1.11612799781913,0,0,0,0,1,1,0,1
2021,14330,Andijan,0,1.15461517015772,0,0,0,0,0,0,0,1
2021,14331,Andijan,0,1.15461517015772,0,0,0,0,0,0,0,1
2021,14332,Andijan,0,1.15461517015772,0,0,0,0,1,1,0,1
2021,14349,Andijan,0,1.11612799781913,0,1,1,0,0,0,0,1
2021,14356,Andijan,0,1.11612799781913,0,1,1,0,0,0,0,1
2021,14368,Andijan,0,1.11612799781913,0,0,0,0,0,0,0,1
2021,14373,Andijan,0,1.11612799781913,1,0,0,0,1,1,0,1
2021,14375,Andijan,0,1.11612799781913,0,0,0,0,1,1,0,1
2021,14376,Andijan,0,1.11612799781913,0,1,1,0,0,0,0,1
2021,14377,Andijan,0,1.11612799781913,1,0,0,0,0,0,0,1
2021,14378,Andijan,0,1.11612799781913,0,1,1,0,0,0,0,1
2021,14380,Andijan,0,1.11612799781913,0,1,1,1,0,0,0,1
2021,14389,Andijan,1,1.22141340837344,0,0,0,0,0,0,0,1
2021,14391,Andijan,1,1.22141340837344,1,0,0,0,0,0,0,1
2021,14429,Andijan,1,1.22141340837344,1,1,1,0,0,0,0,1
2021,14471,Andijan,1,1.22141340837344,0,1,1,0,0,0,0,1
2021,14484,Andijan,0,1.11612799781913,1,1,1,0,1,1,0,1
2021,14485,Andijan,0,1.11612799781913,0,0,0,0,0,0,0,1
2021,14486,Andijan,1,1.46569609004813,0,0,0,0,0,0,0,0
2021,14494,Andijan,1,1.22141340837344,1,1,1,0,1,1,0,1
